timestamp,bpm
2024-04-15T09:07:06.000Z,89
2024-04-15T09:08:17.000Z,92
2024-04-15T09:12:11.000Z,80
2024-04-15T09:12:36.000Z,88
2024-04-15T09:12:39.000Z,86
2024-04-15T09:30:55.000Z,75
2024-04-15T09:31:40.000Z,85
2024-04-15T09:31:45.000Z,79
2024-04-15T09:35:48.000Z,75
2024-04-15T09:35:57.000Z,73
2024-04-15T09:36:29.000Z,70
2024-04-15T09:38:03.000Z,91
2024-04-15T09:38:14.000Z,89
2024-04-15T09:38:48.000Z,88
2024-04-15T09:41:52.000Z,71
2024-04-15T09:42:11.000Z,75
2024-04-15T09:42:16.000Z,82
2024-04-15T09:47:38.000Z,73
2024-04-15T09:47:45.000Z,84
2024-04-15T09:48:13.000Z,80
2024-04-15T09:49:38.000Z,73
2024-04-15T09:49:41.000Z,74
2024-04-15T09:49:42.000Z,74
2024-04-15T09:52:38.000Z,96
2024-04-15T09:52:54.000Z,79
2024-04-15T09:53:02.000Z,88
2024-04-15T10:01:05.000Z,72
2024-04-15T10:01:48.000Z,80
2024-04-15T10:02:37.000Z,76
2024-04-15T10:06:53.000Z,75
2024-04-15T10:06:57.000Z,65
2024-04-15T10:07:03.000Z,81
2024-04-15T10:08:35.000Z,63
2024-04-15T10:08:37.000Z,65
2024-04-15T10:08:52.000Z,71
2024-04-15T10:10:54.000Z,69
2024-04-15T10:11:05.000Z,70
2024-04-15T10:11:06.000Z,75
2024-04-15T10:13:00.000Z,72
2024-04-15T10:13:02.000Z,67
2024-04-15T10:13:03.000Z,74
2024-04-15T10:15:21.000Z,70
2024-04-15T10:15:31.000Z,82
2024-04-15T10:15:40.000Z,64
2024-04-15T10:17:40.000Z,79
2024-04-15T10:17:59.000Z,73
2024-04-15T10:18:01.000Z,70
2024-04-15T10:19:49.000Z,80
2024-04-15T10:19:59.000Z,90
2024-04-15T10:20:00.000Z,85
2024-04-15T10:24:10.000Z,70
2024-04-15T10:24:11.000Z,78
2024-04-15T10:24:12.000Z,67
2024-04-15T10:27:13.000Z,67
2024-04-15T10:27:19.000Z,72
2024-04-15T10:27:22.000Z,73
2024-04-15T10:31:45.000Z,72
2024-04-15T10:32:01.000Z,76
2024-04-15T10:32:10.000Z,75
2024-04-15T10:37:20.000Z,74
2024-04-15T10:37:21.000Z,77
2024-04-15T10:40:14.000Z,74
2024-04-15T10:40:31.000Z,69
2024-04-15T10:40:34.000Z,66
2024-04-15T10:42:45.000Z,73
2024-04-15T10:42:46.000Z,81
2024-04-15T10:43:17.000Z,80
2024-04-15T10:46:26.000Z,74
2024-04-15T10:46:41.000Z,71
2024-04-15T10:47:29.000Z,77
2024-04-15T10:56:45.000Z,78
2024-04-15T10:56:47.000Z,70
2024-04-15T10:56:52.000Z,71
2024-04-15T11:16:13.000Z,103
2024-04-15T11:16:49.000Z,101
2024-04-15T11:16:51.000Z,99
2024-04-15T11:21:54.000Z,86
2024-04-15T11:22:00.000Z,80
2024-04-15T11:22:17.000Z,92
2024-04-15T11:24:47.000Z,91
2024-04-15T11:24:48.000Z,83
2024-04-15T11:24:49.000Z,79
2024-04-15T11:27:11.000Z,98
2024-04-15T11:27:41.000Z,95
2024-04-15T11:30:05.000Z,96
2024-04-15T11:30:43.000Z,78
2024-04-15T11:30:49.000Z,74
2024-04-15T11:42:44.000Z,96
2024-04-15T11:42:54.000Z,105
2024-04-15T11:43:06.000Z,101
2024-04-15T11:47:45.000Z,99
2024-04-15T11:47:59.000Z,89
2024-04-15T11:48:33.000Z,94
2024-04-15T11:54:05.000Z,78
2024-04-15T11:54:08.000Z,91
2024-04-15T11:54:13.000Z,87
2024-04-15T12:06:38.000Z,88
2024-04-15T12:07:05.000Z,85
2024-04-15T12:07:15.000Z,82
2024-04-15T12:12:13.000Z,91
2024-04-15T12:12:14.000Z,89
2024-04-15T12:12:17.000Z,78
2024-04-15T12:15:11.000Z,89
2024-04-15T12:15:40.000Z,84
2024-04-15T12:16:27.000Z,79
2024-04-15T12:20:38.000Z,83
2024-04-15T12:20:43.000Z,93
2024-04-15T12:21:46.000Z,88
2024-04-15T12:26:05.000Z,92
2024-04-15T12:26:11.000Z,94
2024-04-15T12:26:13.000Z,83
2024-04-15T12:28:38.000Z,86
2024-04-15T12:29:09.000Z,89
2024-04-15T12:29:16.000Z,83
2024-04-15T12:34:48.000Z,89
2024-04-15T12:35:05.000Z,92
2024-04-15T12:35:18.000Z,82
2024-04-15T12:39:22.000Z,77
2024-04-15T12:39:26.000Z,93
2024-04-15T12:39:27.000Z,91
2024-04-15T12:42:15.000Z,96
2024-04-15T12:42:16.000Z,100
2024-04-15T12:42:40.000Z,87
2024-04-15T12:44:27.000Z,87
2024-04-15T12:44:29.000Z,88
2024-04-15T12:44:32.000Z,82
2024-04-15T12:49:31.000Z,83
2024-04-15T12:51:00.000Z,89
2024-04-15T12:51:07.000Z,86
2024-04-15T12:54:51.000Z,83
2024-04-15T12:55:19.000Z,90
2024-04-15T12:55:21.000Z,93
2024-04-15T13:00:04.000Z,93
2024-04-15T13:00:14.000Z,79
2024-04-15T13:00:33.000Z,85
2024-04-15T13:02:25.000Z,87
2024-04-15T13:02:40.000Z,85
2024-04-15T13:02:43.000Z,91
2024-04-15T13:05:03.000Z,85
2024-04-15T13:05:35.000Z,82
2024-04-15T13:05:49.000Z,88
2024-04-15T13:09:56.000Z,87
2024-04-15T13:10:03.000Z,90
2024-04-15T13:10:39.000Z,92
2024-04-15T13:17:11.000Z,86
2024-04-15T13:18:09.000Z,88
2024-04-15T13:18:46.000Z,83
2024-04-15T13:22:46.000Z,88
2024-04-15T13:22:48.000Z,91
2024-04-15T13:22:49.000Z,91
2024-04-15T13:24:54.000Z,78
2024-04-15T13:25:39.000Z,80
2024-04-15T13:30:19.000Z,84
2024-04-15T13:30:50.000Z,82
2024-04-15T13:30:54.000Z,78
2024-04-15T13:34:51.000Z,90
2024-04-15T13:35:22.000Z,82
2024-04-15T13:35:24.000Z,79
2024-04-15T13:37:21.000Z,77
2024-04-15T13:38:03.000Z,83
2024-04-15T13:38:05.000Z,79
2024-04-15T13:42:35.000Z,86
2024-04-15T13:42:52.000Z,74
2024-04-15T13:43:31.000Z,80
2024-04-15T13:48:03.000Z,81
2024-04-15T13:48:04.000Z,86
2024-04-15T13:48:16.000Z,89
2024-04-15T13:54:17.000Z,72
2024-04-15T13:54:27.000Z,77
2024-04-15T13:55:04.000Z,81
2024-04-15T14:14:16.000Z,104
2024-04-15T14:14:20.000Z,92
2024-04-15T14:14:24.000Z,102
2024-04-15T14:24:24.000Z,98
2024-04-15T14:24:37.000Z,93
2024-04-15T14:24:58.000Z,78
2024-04-15T14:34:22.000Z,84
2024-04-15T14:34:23.000Z,79
2024-04-15T14:34:58.000Z,69
2024-04-15T14:44:24.000Z,84
2024-04-15T14:44:45.000Z,96
2024-04-15T14:44:46.000Z,97
2024-04-15T14:56:59.000Z,76
2024-04-15T14:57:05.000Z,85
2024-04-15T14:57:07.000Z,82
2024-04-15T14:59:35.000Z,74
2024-04-15T14:59:39.000Z,82
2024-04-15T14:59:40.000Z,88
2024-04-15T15:29:44.000Z,63
2024-04-15T15:29:48.000Z,67
2024-04-15T15:29:49.000Z,72
2024-04-15T15:35:13.000Z,80
2024-04-15T15:35:20.000Z,85
2024-04-15T15:35:21.000Z,83
2024-04-15T15:39:08.000Z,69
2024-04-15T15:39:14.000Z,69
2024-04-15T15:47:37.000Z,72
2024-04-15T15:47:40.000Z,79
2024-04-15T15:47:55.000Z,70
2024-04-15T15:52:45.000Z,67
2024-04-15T15:53:08.000Z,64
2024-04-15T15:53:17.000Z,71
2024-04-15T15:57:49.000Z,68
2024-04-15T15:58:29.000Z,76
2024-04-15T15:58:55.000Z,72
2024-04-15T16:03:20.000Z,78
2024-04-15T16:03:26.000Z,70
2024-04-15T16:04:12.000Z,74
2024-04-15T16:22:19.000Z,106
2024-04-15T16:22:23.000Z,103
2024-04-15T16:22:24.000Z,94
2024-04-15T16:31:46.000Z,86
2024-04-15T16:31:58.000Z,83
2024-04-15T16:32:59.000Z,88
2024-04-15T16:42:04.000Z,80
2024-04-15T16:42:43.000Z,77
2024-04-15T16:42:53.000Z,85
2024-04-15T17:01:52.000Z,88
2024-04-15T17:01:54.000Z,74
2024-04-15T17:02:04.000Z,79
2024-04-15T17:12:23.000Z,95
2024-04-15T17:12:25.000Z,91
2024-04-15T17:12:26.000Z,103
2024-04-15T17:52:30.000Z,99
2024-04-15T17:52:33.000Z,112
2024-04-15T17:52:34.000Z,115
2024-04-15T18:02:35.000Z,107
2024-04-15T18:02:36.000Z,114
2024-04-15T18:02:37.000Z,110
2024-04-15T18:10:20.000Z,74
2024-04-15T18:10:22.000Z,78
2024-04-15T18:10:26.000Z,81
2024-04-15T18:18:05.000Z,82
2024-04-15T18:18:13.000Z,79
2024-04-15T18:18:16.000Z,88
2024-04-15T18:20:11.000Z,87
2024-04-15T18:20:13.000Z,85
2024-04-15T18:23:02.000Z,73
2024-04-15T18:23:04.000Z,77
2024-04-15T18:24:43.000Z,80
2024-04-15T18:28:16.000Z,77
2024-04-15T18:29:23.000Z,74
2024-04-15T18:29:36.000Z,81
2024-04-15T18:33:26.000Z,77
2024-04-15T18:33:29.000Z,77
2024-04-15T18:33:48.000Z,78
2024-04-15T18:37:24.000Z,76
2024-04-15T18:38:12.000Z,70
2024-04-15T18:38:32.000Z,73
2024-04-15T18:42:28.000Z,71
2024-04-15T18:42:29.000Z,73
2024-04-15T18:43:23.000Z,77
2024-04-15T18:48:34.000Z,77
2024-04-15T18:48:52.000Z,79
2024-04-15T18:49:20.000Z,73
2024-04-15T18:58:31.000Z,78
2024-04-15T19:03:31.000Z,74
2024-04-15T19:20:45.000Z,63
2024-04-15T19:21:33.000Z,65
2024-04-15T19:22:15.000Z,68
2024-04-15T19:26:39.000Z,66
2024-04-15T19:27:16.000Z,68
2024-04-15T19:27:18.000Z,64
2024-04-15T19:45:31.000Z,69
2024-04-15T19:46:15.000Z,70
2024-04-15T19:46:35.000Z,65
2024-04-15T19:47:39.000Z,72
2024-04-15T19:50:31.000Z,70
2024-04-15T19:55:31.000Z,74
2024-04-15T20:12:47.000Z,75
2024-04-15T20:12:56.000Z,72
2024-04-15T20:14:19.000Z,68
2024-04-15T20:18:06.000Z,72
2024-04-15T20:18:14.000Z,70
2024-04-15T20:18:22.000Z,68
2024-04-15T20:23:06.000Z,73
2024-04-15T20:23:20.000Z,68
2024-04-15T20:23:37.000Z,71
2024-04-15T20:23:45.000Z,72
2024-04-15T20:28:45.000Z,73
2024-04-15T20:33:45.000Z,74
2024-04-15T20:38:45.000Z,75
2024-04-15T20:43:45.000Z,72
2024-04-15T20:48:45.000Z,73
2024-04-15T20:53:45.000Z,72
2024-04-15T20:58:45.000Z,72
2024-04-15T21:03:45.000Z,70
2024-04-15T21:08:45.000Z,67
2024-04-15T21:13:45.000Z,66
2024-04-15T21:18:45.000Z,67
2024-04-15T21:23:45.000Z,67
2024-04-15T21:28:45.000Z,68
2024-04-15T21:33:45.000Z,71
2024-04-15T21:38:45.000Z,71
2024-04-15T21:43:45.000Z,70
2024-04-15T21:48:45.000Z,69
2024-04-15T21:53:45.000Z,68
2024-04-15T21:58:45.000Z,67
2024-04-15T22:03:45.000Z,66
2024-04-15T22:08:45.000Z,66
2024-04-15T22:13:45.000Z,68
2024-04-15T22:18:45.000Z,65
2024-04-15T22:23:45.000Z,66
2024-04-15T22:28:45.000Z,66
2024-04-15T22:33:45.000Z,64
2024-04-15T22:38:45.000Z,63
2024-04-15T22:43:45.000Z,69
2024-04-15T22:48:45.000Z,68
2024-04-15T22:53:45.000Z,66
2024-04-15T22:58:45.000Z,66
2024-04-15T23:03:45.000Z,67
2024-04-15T23:08:45.000Z,63
2024-04-15T23:13:45.000Z,63
2024-04-15T23:18:45.000Z,64
2024-04-15T23:23:45.000Z,64
2024-04-15T23:28:45.000Z,65
2024-04-15T23:33:45.000Z,64
2024-04-15T23:38:45.000Z,65
2024-04-15T23:43:45.000Z,62
2024-04-15T23:48:45.000Z,61
2024-04-15T23:53:45.000Z,60
2024-04-15T23:58:45.000Z,59
2024-04-16T00:03:45.000Z,61
2024-04-16T00:08:45.000Z,62
2024-04-16T00:13:45.000Z,62
2024-04-16T00:18:45.000Z,62
2024-04-16T00:23:45.000Z,62
2024-04-16T00:28:45.000Z,62
2024-04-16T00:33:45.000Z,62
2024-04-16T00:38:45.000Z,62
2024-04-16T00:43:45.000Z,64
2024-04-16T00:48:45.000Z,63
2024-04-16T00:53:45.000Z,66
2024-04-16T00:58:45.000Z,65
2024-04-16T01:03:45.000Z,67
2024-04-16T01:08:45.000Z,61
2024-04-16T01:13:45.000Z,61
2024-04-16T01:18:45.000Z,63
2024-04-16T01:23:45.000Z,63
2024-04-16T01:28:45.000Z,62
2024-04-16T01:33:45.000Z,61
2024-04-16T01:38:45.000Z,61
2024-04-16T01:43:45.000Z,61
2024-04-16T01:48:45.000Z,60
2024-04-16T01:53:45.000Z,63
2024-04-16T01:58:45.000Z,64
2024-04-16T02:03:45.000Z,61
2024-04-16T02:08:45.000Z,62
2024-04-16T02:13:45.000Z,62
2024-04-16T02:18:45.000Z,62
2024-04-16T02:23:45.000Z,63
2024-04-16T02:28:45.000Z,64
2024-04-16T02:33:45.000Z,63
2024-04-16T02:38:45.000Z,65
2024-04-16T02:43:45.000Z,63
2024-04-16T02:48:45.000Z,61
2024-04-16T02:53:45.000Z,62
2024-04-16T02:58:45.000Z,62
2024-04-16T03:03:45.000Z,63
2024-04-16T03:08:45.000Z,63
2024-04-16T03:13:45.000Z,63
2024-04-16T03:18:45.000Z,63
2024-04-16T03:23:45.000Z,65
2024-04-16T03:28:45.000Z,64
2024-04-16T03:33:45.000Z,65
2024-04-16T03:38:45.000Z,63
2024-04-16T03:43:45.000Z,64
2024-04-16T03:48:45.000Z,62
2024-04-16T03:53:45.000Z,60
2024-04-16T03:58:45.000Z,61
2024-04-16T04:03:45.000Z,62
2024-04-16T04:08:45.000Z,63
2024-04-16T04:13:45.000Z,64
2024-04-16T04:18:45.000Z,65
2024-04-16T04:23:45.000Z,62
2024-04-16T04:28:45.000Z,62
2024-04-16T04:33:45.000Z,62
2024-04-16T04:38:45.000Z,64
2024-04-16T04:43:45.000Z,65
2024-04-16T04:48:45.000Z,63
2024-04-16T04:53:45.000Z,65
2024-04-16T04:58:45.000Z,66
2024-04-16T05:03:45.000Z,66
2024-04-16T05:08:45.000Z,62
2024-04-16T05:13:45.000Z,58
2024-04-16T05:18:45.000Z,59
2024-04-16T05:21:31.000Z,59
2024-04-16T05:26:31.000Z,65
2024-04-16T06:01:13.000Z,80
2024-04-16T06:01:21.000Z,91
2024-04-16T06:01:22.000Z,86
2024-04-16T06:03:46.000Z,83
2024-04-16T06:03:53.000Z,76
2024-04-16T06:04:07.000Z,79
2024-04-16T06:08:42.000Z,89
2024-04-16T06:09:18.000Z,84
2024-04-16T06:09:53.000Z,91
2024-04-16T06:15:04.000Z,88
2024-04-16T06:15:05.000Z,91
2024-04-16T06:15:08.000Z,85
2024-04-16T06:19:54.000Z,91
2024-04-16T06:19:56.000Z,89
2024-04-16T06:20:40.000Z,77
2024-04-16T06:22:28.000Z,76
2024-04-16T06:22:29.000Z,80
2024-04-16T06:23:10.000Z,86
2024-04-16T06:24:52.000Z,93
2024-04-16T06:25:16.000Z,88
2024-04-16T06:25:23.000Z,86
2024-04-16T06:55:31.000Z,113
2024-04-16T06:55:32.000Z,111
2024-04-16T07:00:33.000Z,93
2024-04-16T07:00:57.000Z,95
2024-04-16T07:01:02.000Z,93
2024-04-16T07:06:56.000Z,85
2024-04-16T07:07:17.000Z,88
2024-04-16T07:07:20.000Z,83
2024-04-16T07:09:16.000Z,97
2024-04-16T07:09:27.000Z,95
2024-04-16T07:09:30.000Z,86
2024-04-16T07:11:59.000Z,87
2024-04-16T07:12:01.000Z,90
2024-04-16T07:12:11.000Z,83
2024-04-16T07:14:36.000Z,92
2024-04-16T07:14:39.000Z,91
2024-04-16T07:15:01.000Z,87
2024-04-16T07:17:22.000Z,87
2024-04-16T07:17:34.000Z,88
2024-04-16T07:17:35.000Z,85
2024-04-16T07:19:35.000Z,94
2024-04-16T07:19:37.000Z,83
2024-04-16T07:19:38.000Z,86
2024-04-16T07:29:47.000Z,88
2024-04-16T07:29:52.000Z,85
2024-04-16T07:39:40.000Z,78
2024-04-16T07:39:41.000Z,84
2024-04-16T07:40:12.000Z,91
2024-04-16T07:53:48.000Z,80
2024-04-16T07:53:52.000Z,73
2024-04-16T07:53:53.000Z,72
2024-04-16T07:58:22.000Z,78
2024-04-16T07:58:40.000Z,80
2024-04-16T08:00:28.000Z,80
2024-04-16T08:00:29.000Z,76
2024-04-16T08:00:52.000Z,135
2024-04-16T08:21:56.000Z,81
2024-04-16T08:22:01.000Z,86
2024-04-16T08:22:17.000Z,90
2024-04-16T08:28:41.000Z,79
2024-04-16T08:28:45.000Z,78
2024-04-16T08:29:06.000Z,81
2024-04-16T08:39:02.000Z,79
2024-04-16T08:39:14.000Z,82
2024-04-16T08:39:27.000Z,76
2024-04-16T08:49:07.000Z,75
2024-04-16T08:49:20.000Z,83
2024-04-16T08:49:44.000Z,79
2024-04-16T09:02:19.000Z,65
2024-04-16T09:02:38.000Z,83
2024-04-16T09:03:04.000Z,82
2024-04-16T09:05:43.000Z,72
2024-04-16T09:06:14.000Z,86
2024-04-16T09:06:15.000Z,76
2024-04-16T09:08:14.000Z,76
2024-04-16T09:08:27.000Z,66
2024-04-16T09:08:31.000Z,68
2024-04-16T09:14:48.000Z,78
2024-04-16T09:15:15.000Z,76
2024-04-16T09:15:16.000Z,74
2024-04-16T09:17:10.000Z,79
2024-04-16T09:17:12.000Z,76
2024-04-16T09:17:24.000Z,72
2024-04-16T10:11:56.000Z,74
2024-04-16T10:11:58.000Z,78
2024-04-16T10:11:59.000Z,70
2024-04-16T10:22:06.000Z,75
2024-04-16T10:22:27.000Z,79
2024-04-16T10:52:10.000Z,71
2024-04-16T10:52:26.000Z,77
2024-04-16T10:53:30.000Z,68
2024-04-16T11:02:17.000Z,80
2024-04-16T11:02:36.000Z,78
2024-04-16T11:22:14.000Z,98
2024-04-16T11:22:32.000Z,95
2024-04-16T11:23:04.000Z,86
2024-04-16T11:28:33.000Z,92
2024-04-16T11:28:43.000Z,88
2024-04-16T11:30:01.000Z,94
2024-04-16T11:33:37.000Z,74
2024-04-16T11:34:03.000Z,82
2024-04-16T11:34:14.000Z,77
2024-04-16T11:39:27.000Z,74
2024-04-16T11:39:41.000Z,78
2024-04-16T11:40:00.000Z,81
2024-04-16T11:44:13.000Z,92
2024-04-16T11:44:14.000Z,109
2024-04-16T11:44:24.000Z,104
2024-04-16T11:46:29.000Z,80
2024-04-16T11:46:52.000Z,84
2024-04-16T11:46:53.000Z,77
2024-04-16T11:51:55.000Z,82
2024-04-16T11:52:02.000Z,85
2024-04-16T11:52:06.000Z,90
2024-04-16T11:54:05.000Z,101
2024-04-16T11:54:51.000Z,94
2024-04-16T11:54:52.000Z,98
2024-04-16T11:56:19.000Z,91
2024-04-16T11:56:22.000Z,100
2024-04-16T11:57:41.000Z,106
2024-04-16T12:16:38.000Z,78
2024-04-16T12:17:30.000Z,87
2024-04-16T12:17:34.000Z,84
2024-04-16T12:22:37.000Z,83
2024-04-16T12:22:42.000Z,80
2024-04-16T12:23:29.000Z,85
2024-04-16T12:27:14.000Z,86
2024-04-16T12:28:16.000Z,82
2024-04-16T12:28:19.000Z,78
2024-04-16T12:32:36.000Z,82
2024-04-16T12:33:00.000Z,85
2024-04-16T12:33:04.000Z,77
2024-04-16T12:37:56.000Z,69
2024-04-16T12:38:06.000Z,87
2024-04-16T12:38:09.000Z,84
2024-04-16T13:10:37.000Z,76
2024-04-16T13:10:38.000Z,82
2024-04-16T13:10:39.000Z,81
2024-04-16T13:39:44.000Z,81
2024-04-16T13:40:05.000Z,76
2024-04-16T13:40:20.000Z,85
2024-04-16T14:04:15.000Z,97
2024-04-16T14:04:41.000Z,98
2024-04-16T14:06:21.000Z,96
2024-04-16T14:06:35.000Z,63
2024-04-16T14:06:47.000Z,92
2024-04-16T14:08:52.000Z,89
2024-04-16T14:09:04.000Z,94
2024-04-16T14:09:35.000Z,84
2024-04-16T14:18:56.000Z,91
2024-04-16T14:19:02.000Z,83
2024-04-16T14:19:12.000Z,87
2024-04-16T14:28:36.000Z,89
2024-04-16T14:28:40.000Z,91
2024-04-16T14:28:42.000Z,85
2024-04-16T14:31:27.000Z,85
2024-04-16T14:32:24.000Z,94
2024-04-16T14:32:31.000Z,90
2024-04-16T14:41:52.000Z,104
2024-04-16T14:41:57.000Z,121
2024-04-16T14:41:58.000Z,112
2024-04-16T14:51:20.000Z,117
2024-04-16T14:52:01.000Z,114
2024-04-16T14:52:02.000Z,121
2024-04-16T15:11:26.000Z,86
2024-04-16T15:11:30.000Z,82
2024-04-16T15:11:57.000Z,82
2024-04-16T15:14:05.000Z,84
2024-04-16T15:14:31.000Z,78
2024-04-16T15:15:24.000Z,82
2024-04-16T15:18:44.000Z,74
2024-04-16T15:19:15.000Z,76
2024-04-16T15:19:18.000Z,84
2024-04-16T15:21:41.000Z,90
2024-04-16T15:21:46.000Z,85
2024-04-16T15:22:02.000Z,79
2024-04-16T15:32:05.000Z,81
2024-04-16T15:32:28.000Z,69
2024-04-16T15:32:37.000Z,75
2024-04-16T15:36:25.000Z,72
2024-04-16T15:36:31.000Z,64
2024-04-16T15:36:34.000Z,66
2024-04-16T15:38:28.000Z,75
2024-04-16T15:38:32.000Z,66
2024-04-16T15:38:33.000Z,67
2024-04-16T15:48:36.000Z,79
2024-04-16T15:48:42.000Z,77
2024-04-16T15:48:45.000Z,72
2024-04-16T16:08:30.000Z,89
2024-04-16T16:08:31.000Z,80
2024-04-16T16:09:03.000Z,113
2024-04-16T16:31:27.000Z,89
2024-04-16T16:31:54.000Z,95
2024-04-16T16:32:00.000Z,99
2024-04-16T16:37:36.000Z,93
2024-04-16T16:37:40.000Z,99
2024-04-16T16:37:49.000Z,87
2024-04-16T17:03:11.000Z,95
2024-04-16T17:03:13.000Z,101
2024-04-16T17:03:16.000Z,94
2024-04-16T17:22:46.000Z,80
2024-04-16T17:22:49.000Z,84
2024-04-16T17:23:31.000Z,86
2024-04-16T17:29:07.000Z,75
2024-04-16T17:29:08.000Z,82
2024-04-16T17:29:10.000Z,74
2024-04-16T17:32:34.000Z,76
2024-04-16T17:32:38.000Z,73
2024-04-16T17:34:20.000Z,67
2024-04-16T17:34:54.000Z,70
2024-04-16T17:35:04.000Z,78
2024-04-16T17:39:49.000Z,81
2024-04-16T17:39:51.000Z,75
2024-04-16T17:39:53.000Z,71
2024-04-16T17:42:17.000Z,73
2024-04-16T17:42:22.000Z,84
2024-04-16T17:42:33.000Z,70
2024-04-16T17:52:21.000Z,71
2024-04-16T17:52:22.000Z,67
2024-04-16T17:52:30.000Z,69
2024-04-16T18:11:59.000Z,87
2024-04-16T18:12:00.000Z,75
2024-04-16T18:12:31.000Z,88
2024-04-16T18:51:24.000Z,80
2024-04-16T18:51:28.000Z,81
2024-04-16T18:53:50.000Z,81
2024-04-16T18:53:59.000Z,90
2024-04-16T18:54:29.000Z,86
2024-04-16T18:59:30.000Z,85
2024-04-16T18:59:45.000Z,81
2024-04-16T18:59:47.000Z,80
2024-04-16T19:01:55.000Z,81
2024-04-16T19:01:57.000Z,77
2024-04-16T19:02:40.000Z,84
2024-04-16T19:18:00.000Z,90
2024-04-16T19:18:02.000Z,85
2024-04-16T19:18:05.000Z,86
2024-04-16T19:20:38.000Z,77
2024-04-16T19:20:53.000Z,85
2024-04-16T19:21:51.000Z,81
2024-04-16T19:26:10.000Z,80
2024-04-16T19:26:43.000Z,83
2024-04-16T19:26:44.000Z,85
2024-04-16T20:06:35.000Z,117
2024-04-16T20:06:38.000Z,98
2024-04-16T20:16:23.000Z,106
2024-04-16T20:16:29.000Z,93
2024-04-16T20:16:35.000Z,102
2024-04-16T20:26:18.000Z,78
2024-04-16T20:26:40.000Z,72
2024-04-16T20:26:58.000Z,75
2024-04-16T20:31:35.000Z,73
2024-04-16T20:31:54.000Z,74
2024-04-16T20:33:46.000Z,78
2024-04-16T20:35:56.000Z,75
2024-04-16T20:36:16.000Z,72
2024-04-16T20:36:47.000Z,77
2024-04-16T20:38:46.000Z,78
2024-04-16T20:43:46.000Z,76
2024-04-16T20:48:46.000Z,74
2024-04-16T20:53:46.000Z,71
2024-04-16T20:58:46.000Z,72
2024-04-16T21:03:32.000Z,76
2024-04-16T21:13:32.000Z,83
2024-04-16T21:18:32.000Z,80
2024-04-16T21:23:46.000Z,75
2024-04-16T21:28:46.000Z,74
2024-04-16T21:33:46.000Z,74
2024-04-16T21:38:46.000Z,76
2024-04-16T21:43:46.000Z,77
2024-04-16T21:48:46.000Z,78
2024-04-16T21:53:46.000Z,80
2024-04-16T21:58:46.000Z,81
2024-04-16T22:03:46.000Z,82
2024-04-16T22:08:46.000Z,83
2024-04-16T22:13:46.000Z,84
2024-04-16T22:18:46.000Z,86
2024-04-16T22:23:46.000Z,85
2024-04-16T22:28:46.000Z,84
2024-04-16T22:33:46.000Z,84
2024-04-16T22:38:46.000Z,83
2024-04-16T22:43:46.000Z,82
2024-04-16T22:48:46.000Z,81
2024-04-16T22:53:46.000Z,77
2024-04-16T22:58:46.000Z,79
2024-04-16T23:03:46.000Z,80
2024-04-16T23:08:46.000Z,79
2024-04-16T23:13:46.000Z,79
2024-04-16T23:18:46.000Z,78
2024-04-16T23:23:46.000Z,77
2024-04-16T23:28:46.000Z,78
2024-04-16T23:33:46.000Z,74
2024-04-16T23:38:46.000Z,74
2024-04-16T23:43:46.000Z,72
2024-04-16T23:48:46.000Z,75
2024-04-16T23:53:46.000Z,76
2024-04-16T23:58:46.000Z,75
2024-04-17T00:03:46.000Z,75
2024-04-17T00:08:46.000Z,76
2024-04-17T00:13:46.000Z,76
2024-04-17T00:18:46.000Z,76
2024-04-17T00:23:46.000Z,76
2024-04-17T00:28:46.000Z,75
2024-04-17T00:33:46.000Z,75
2024-04-17T00:38:46.000Z,75
2024-04-17T00:43:46.000Z,76
2024-04-17T00:48:46.000Z,76
2024-04-17T00:53:46.000Z,77
2024-04-17T00:58:46.000Z,77
2024-04-17T01:03:46.000Z,76
2024-04-17T01:08:46.000Z,75
2024-04-17T01:13:46.000Z,75
2024-04-17T01:18:46.000Z,75
2024-04-17T01:23:46.000Z,74
2024-04-17T01:28:46.000Z,74
2024-04-17T01:33:46.000Z,74
2024-04-17T01:38:46.000Z,73
2024-04-17T01:43:46.000Z,71
2024-04-17T01:48:46.000Z,69
2024-04-17T01:53:46.000Z,67
2024-04-17T01:58:46.000Z,68
2024-04-17T02:03:46.000Z,67
2024-04-17T02:08:46.000Z,67
2024-04-17T02:13:46.000Z,66
2024-04-17T02:18:46.000Z,64
2024-04-17T02:23:46.000Z,65
2024-04-17T02:28:46.000Z,65
2024-04-17T02:33:46.000Z,67
2024-04-17T02:38:46.000Z,66
2024-04-17T02:43:46.000Z,64
2024-04-17T02:48:46.000Z,65
2024-04-17T02:53:46.000Z,66
2024-04-17T02:58:46.000Z,67
2024-04-17T03:03:46.000Z,68
2024-04-17T03:08:46.000Z,66
2024-04-17T03:13:46.000Z,64
2024-04-17T03:18:46.000Z,65
2024-04-17T03:23:46.000Z,65
2024-04-17T03:28:46.000Z,65
2024-04-17T03:33:46.000Z,66
2024-04-17T03:38:46.000Z,66
2024-04-17T03:43:46.000Z,67
2024-04-17T03:48:46.000Z,69
2024-04-17T03:53:46.000Z,65
2024-04-17T03:58:46.000Z,66
2024-04-17T04:03:46.000Z,67
2024-04-17T04:08:46.000Z,67
